filename,category,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24
/content/all-images/triangle/t10n-2.PNG,triangle,0.0006776448238431751,8.11064403454131e-09,1.3808142003871808e-13,8.083584036737355e-15,2.347615129641237e-28,1.0754068952529001e-19,1.335061843047657e-28,0.31831,0.02272,0.012737,0.015659,0.005285,0.000903,0.017621,0.010683,0.014452,0.013505,0.017766,0.020353,0.019548,0.011593,0.010201,0.012991,0.008784,0.001063,0.005025,0.002155,0.010894,0.017532,0.015151,0.017828,0.014231
/content/all-images/triangle/t11ci-1.PNG,triangle,0.0006867729458352133,1.9204620673246698e-08,1.8535860108226582e-15,2.230345592451258e-14,1.3810029253562885e-28,2.2240351739582245e-18,3.864367529599586e-29,0.31831,0.002685,0.019286,0.018796,0.010784,0.005315,0.020228,0.014618,0.015653,0.01067,0.016632,0.015967,0.017103,0.015949,0.014406,0.014345,0.023757,0.016193,0.012422,0.014958,0.017127,0.008113,0.012392,0.008826,0.013522
/content/all-images/triangle/t2-2.PNG,triangle,0.0006608887433306862,1.8292059453615054e-09,2.1715349048984368e-14,1.4474142108625906e-14,2.384621482680836e-28,6.069008276176962e-19,9.478510775196556e-29,0.31831,0.001078,0.001087,0.00158,0.002175,0.003309,0.001858,0.002631,0.001521,0.003305,0.005123,0.006963,0.002691,0.003697,0.001929,0.006545,0.004461,0.007103,0.009755,0.00313,0.003597,0.004842,0.002146,0.008341,0.00295
/content/all-images/triangle/t10ci-2.PNG,triangle,0.0006940202398332357,2.0866781231672773e-08,4.267907921129947e-14,4.744043987792879e-14,1.3260547139194937e-27,5.629207572665901e-19,1.672839333647451e-27,0.31831,0.007022,0.001577,0.006026,0.005176,0.009411,0.005201,0.006054,0.010907,0.005029,0.001368,0.010205,0.002139,0.004785,0.00758,0.016021,0.005685,0.009689,0.001027,0.013689,0.003745,0.003092,0.002112,0.005969,0.011078
/content/all-images/triangle/t13-1.PNG,triangle,0.000655507444327888,3.1157782317890843e-10,7.271322745277615e-15,8.775386530109301e-16,7.894356528466343e-31,1.376388725503884e-20,2.0713598199336143e-30,0.31831,0.000479,0.003726,0.001546,0.001092,0.004826,0.006068,0.002613,0.001897,0.001965,0.00744,0.008629,0.008164,0.003733,0.002118,0.000829,0.003198,0.010236,0.011729,0.003934,0.009855,0.004922,0.001797,0.001386,0.001046
/content/all-images/triangle/t12ci-2.PNG,triangle,0.000678598909493099,2.7049949789004696e-08,8.719031191937789e-16,3.489608877127124e-16,7.677203142433072e-33,4.62352157837426e-20,1.923328817310631e-31,0.31831,0.000917,0.001629,0.002033,0.001869,0.001041,0.002523,0.003097,0.005223,0.002884,0.001619,0.002663,0.003136,0.00369,0.007487,0.011559,0.003981,0.002265,0.003762,0.006576,0.003366,0.003579,0.00989,0.013291,0.008678
/content/all-images/triangle/t12i-2.PNG,triangle,0.000707224084464476,3.127314828110427e-08,5.964750117232277e-14,4.881535436496618e-14,9.639891310226069e-28,8.156699552588637e-18,2.4513590233751684e-27,0.31831,0.01934,0.014335,0.007891,0.005663,0.018657,0.028636,0.02183,0.012952,0.01396,0.024049,0.017448,0.000828,0.00082,0.002422,0.003174,0.021431,0.02315,0.027751,0.018671,0.024762,0.019392,0.022901,0.017419,0.030813
/content/all-images/triangle/t4c-2.PNG,triangle,0.0006827978887040711,1.283657458872502e-08,1.3174985095952616e-14,3.4928343073362175e-14,6.740083679211845e-28,3.388157599604578e-18,3.2730385612747536e-28,0.31831,0.008185,0.00886,0.000781,0.002517,0.009575,0.001434,0.01232,0.012485,0.008853,0.012651,0.006931,0.002012,0.01322,0.004065,0.005547,0.005532,0.003615,0.00628,0.010296,0.005981,0.004804,0.010629,0.008089,0.015233
/content/all-images/triangle/t8ni-0.PNG,triangle,0.0006719863802409125,1.9222306556248604e-08,7.220752592271194e-16,1.1785263594268043e-16,6.614084094993719e-33,1.6339570726481565e-20,3.3737328363354313e-32,0.31831,0.002782,0.004222,0.007018,0.001082,0.004364,0.002239,0.006843,0.007445,0.002582,0.001226,0.004695,0.001984,0.008486,0.013306,0.007287,0.001834,0.001534,0.00992,0.003141,0.004952,0.011468,0.017472,0.0171,0.0056
/content/all-images/triangle/t8ci-2.PNG,triangle,0.0006923003916128512,4.77030973019767e-09,1.794895798531856e-13,2.885631465894812e-14,5.463133026564248e-28,9.367552071909885e-19,2.0035884739827856e-27,0.31831,0.001083,0.003706,0.001903,0.002246,0.003605,0.005961,0.003148,0.001899,0.003573,0.005511,0.005703,0.007843,0.004354,0.001746,0.002128,0.005149,0.007502,0.007753,0.003953,0.009111,0.005499,0.000746,0.002842,0.006684
/content/all-images/triangle/t14i-1.PNG,triangle,0.0006709994179535413,2.0256087949259697e-08,5.972206984932946e-16,4.0719015079279627e-16,1.6114144388955363e-31,5.674469442935862e-20,1.1980819419231353e-31,0.31831,0.000367,0.001395,0.002337,0.002237,0.000484,0.000701,0.001649,0.005691,0.004553,0.002879,0.001559,0.000478,0.001152,0.005717,0.012718,0.005483,0.003911,0.004767,0.004802,0.001394,0.001594,0.008405,0.012492,0.006479
/content/all-images/triangle/t3c-1.PNG,triangle,0.0006689022656486713,1.4333775657993064e-08,5.25931261404805e-15,1.002359699887679e-15,1.7151225866395104e-30,8.122517828551709e-20,1.5345964448539774e-30,0.31831,0.004225,0.006277,0.002926,0.00137,0.001417,0.002343,0.001608,0.004679,0.004737,0.005619,0.010768,0.005817,0.002359,0.004824,0.003965,0.00583,0.009115,0.00543,0.000593,0.015099,0.004898,0.002221,0.011657,0.005669
/content/all-images/triangle/t2i-1.PNG,triangle,0.0007823648163625045,1.5446850935547048e-07,7.110311070729644e-16,1.530996410666962e-14,1.868283373320649e-29,5.755276982342673e-18,4.693125887246613e-29,0.31831,0.018481,0.005517,0.004679,0.013191,0.011422,0.0215,0.021989,0.020196,0.016023,0.011565,0.010193,0.003192,0.004015,0.009393,0.005,0.019055,0.018188,0.017284,0.01963,0.016905,0.013594,0.016753,0.011471,0.014273
/content/all-images/triangle/t10ni-2.PNG,triangle,0.0007521440274560715,7.387943205218245e-08,2.644079605438433e-13,1.52504580043095e-14,8.807785107531443e-28,4.0094357365982196e-18,4.0256328250332797e-28,0.31831,0.013228,0.033867,0.029983,0.01661,0.032365,0.033399,0.02987,0.009991,0.012469,0.023253,0.030082,0.016335,0.017185,0.006522,0.007004,0.015454,0.007639,0.00965,0.007088,0.003361,0.010592,0.017314,0.015936,0.013421
/content/all-images/triangle/t9ci-2.PNG,triangle,0.0006693774141623959,1.4846121085893648e-09,1.007620134156554e-14,1.3113895822118304e-15,4.38249447746229e-30,4.674831900874376e-20,1.875665535406879e-30,0.31831,0.013046,0.01763,0.019035,0.01428,0.020648,0.01286,0.01563,0.009331,0.003133,0.012038,0.012358,0.001531,0.00639,0.005779,0.01207,0.014404,0.000175,0.01642,0.005336,0.01326,0.011846,0.017584,0.023136,0.022846
/content/all-images/triangle/t9-1_.PNG,triangle,0.0006770050671235619,9.258199779803967e-09,6.962131627116884e-14,6.450633537533774e-16,2.8008676582723367e-30,5.084008158804662e-20,3.292804291340772e-30,0.31831,0.001721,0.001027,0.001243,0.003494,0.001731,0.001555,0.001976,0.002032,0.005354,0.002746,0.002353,0.001832,0.002582,0.002571,0.005199,0.007289,0.003977,0.003492,0.004783,0.00173,0.003057,0.002822,0.007022,0.007107
/content/all-images/triangle/t9i-0.PNG,triangle,0.0006570216497299483,1.7164272288184e-10,4.526432366836796e-16,1.1278258539389071e-15,3.993293310976437e-31,1.473504600476392e-20,6.999221831180026e-31,0.31831,0.002929,0.002174,0.00298,0.005579,0.00362,0.002982,0.004255,0.002815,0.007736,0.004885,0.005507,0.002956,0.004566,0.003258,0.004358,0.009289,0.005766,0.006795,0.003527,0.001994,0.003758,0.0037,0.004971,0.013056
/content/all-images/triangle/t6c-2.PNG,triangle,0.0006589834963351903,2.6986341129293395e-09,3.233192835615556e-15,1.6909639757920286e-15,2.054084385901315e-30,8.756772144228317e-20,3.378381541131526e-30,0.31831,0.001579,0.001784,0.002167,0.003142,0.002621,0.003056,0.003505,0.001452,0.004674,0.00415,0.005936,0.004446,0.004684,0.002127,0.005194,0.006156,0.005921,0.008178,0.007645,0.005994,0.005671,0.002888,0.006121,0.003441
/content/all-images/triangle/t12c-2.PNG,triangle,0.0006596223947028992,7.63758097173363e-09,2.0850701178980805e-14,3.8539642538171244e-17,3.291636264574346e-32,2.0794905508368926e-21,1.049150000781238e-32,0.31831,0.001323,0.000374,0.00308,0.002753,0.003321,0.000591,0.005221,0.000704,0.004385,0.005276,0.005114,0.000763,0.007484,0.000898,0.001298,0.006291,0.007518,0.007084,0.006219,0.000874,0.00989,0.000994,0.001146,0.00345
/content/all-images/triangle/t3n-2.PNG,triangle,0.0007325257957801201,9.908975323669449e-08,1.3439306214253015e-15,4.425874133218205e-15,4.8895812649056614e-30,1.365295582169229e-18,9.623143918816582e-30,0.31831,0.001049,0.000886,0.000195,0.001816,0.001771,0.001233,0.000293,0.003148,0.002338,0.001905,0.001995,0.001573,0.001347,0.005181,0.003682,0.003013,0.001823,0.00126,0.005842,0.002424,0.0027,0.007266,0.003534,0.000947
/content/all-images/triangle/t6-2.PNG,triangle,0.000659416388840844,1.0666218390979814e-09,8.348652812310096e-15,5.190680353346698e-16,8.787069162354674e-32,1.6163569855141456e-20,1.0769706396318264e-30,0.31831,0.00147,0.00034,0.001109,0.002993,0.001566,0.000416,0.001691,0.003045,0.004602,0.002626,0.001323,0.000248,0.002037,0.004033,0.004781,0.006288,0.004007,0.002184,0.00584,0.000287,0.002065,0.004784,0.006477,0.008867
/content/all-images/triangle/t16i-1.PNG,triangle,0.0006654854860522453,1.5440690704273894e-10,2.4995940546841576e-14,2.9693228079302763e-16,5.736590451914356e-31,1.09101603406691e-21,5.703621144750083e-31,0.31831,0.000956,0.00165,0.000402,0.002047,0.00549,0.002617,0.000731,0.000547,0.003395,0.00844,0.008032,0.003349,0.001148,0.000152,0.004017,0.005099,0.011575,0.010944,0.00261,0.003688,0.001672,0.000908,0.005446,0.001949
/content/all-images/triangle/t8n-2.PNG,triangle,0.0006683073265394037,5.9818405227880465e-09,7.781455222046982e-14,8.306209773491237e-15,5.593873738700319e-29,2.6738806345338286e-19,2.0362747095792366e-28,0.31831,0.001315,0.002441,0.000973,0.002683,0.003838,0.00405,0.001705,0.00283,0.00414,0.005927,0.004463,0.005622,0.002585,0.003779,0.003755,0.005688,0.008202,0.006369,0.005993,0.007123,0.003708,0.004558,0.005177,0.003603
/content/all-images/triangle/t2n-2.PNG,triangle,0.0006592440711868543,5.68844820248484e-10,6.945798449978531e-15,7.505740798102101e-15,9.464405458585946e-30,1.328027984437753e-19,5.336120043340902e-29,0.31831,0.000734,0.003024,0.001339,0.00148,0.003598,0.004869,0.002103,0.004605,0.002288,0.005503,0.006155,0.006424,0.002669,0.005824,0.002917,0.003264,0.007483,0.008436,0.002205,0.007514,0.002973,0.006378,0.003205,0.007686
/content/all-images/triangle/t12n-2.PNG,triangle,0.0007134175006770577,2.154627488159491e-08,9.130763931720721e-14,1.9218989323842994e-14,5.027588625097903e-28,2.3727380694626833e-18,6.288228604178699e-28,0.31831,0.001535,0.005989,0.010482,0.002782,0.00761,0.008225,0.015834,0.008549,0.003514,0.009823,0.007864,0.008222,0.019048,0.01046,0.005483,0.003605,0.010501,0.007123,0.017187,0.005779,0.019823,0.011355,0.006384,0.007065
/content/all-images/triangle/t12ni-2.PNG,triangle,0.0006731221146743459,1.5861309740520333e-09,1.1331739612115791e-14,6.140348391113054e-15,9.989455916991568e-30,1.0295441494704923e-19,5.023622086893706e-29,0.31831,0.001944,0.000348,0.001106,0.00394,0.001569,0.000454,0.00168,0.003047,0.006019,0.002644,0.001324,0.000358,0.002014,0.004039,0.004777,0.008168,0.004052,0.002168,0.005865,4.9e-05,0.002028,0.004797,0.006495,0.00891
/content/all-images/triangle/ti1-1.PNG,triangle,0.0006599292977076528,2.8470594631411286e-10,1.8642832402970723e-16,2.4983368577570784e-15,2.5194454068157184e-31,4.0944458525342115e-20,1.6863145651534237e-30,0.31831,0.000868,0.002332,0.000753,0.001846,0.004247,0.003719,0.001196,0.003449,0.003045,0.006486,0.006243,0.004818,0.00157,0.004163,0.001518,0.004565,0.008816,0.008543,0.004042,0.005445,0.001922,0.00418,0.0016,0.006132
/content/all-images/triangle/t1ci-2.PNG,triangle,0.0006582308914094864,1.4792758254887674e-09,2.6095612343735674e-15,2.569101645057132e-16,1.836216774052204e-31,6.824159158804322e-21,1.0262983894025918e-31,0.31831,0.001569,0.001114,0.001129,0.003181,0.00091,0.001991,0.001654,0.003231,0.004868,0.001522,0.006055,0.003065,0.001816,0.004645,0.006286,0.00664,0.00231,0.008528,0.008983,0.004395,0.001483,0.006182,0.007011,0.005697
/content/all-images/triangle/t3ni-2.PNG,triangle,0.0007229225729259558,3.1525183595304248e-09,6.180060351195836e-13,7.588658590735194e-14,1.4290892246218188e-26,3.947374198080506e-18,8.114647115042553e-27,0.31831,0.000189,0.002428,0.002323,0.000316,0.0057,0.003985,0.00395,0.002655,0.000367,0.008907,0.003173,0.005443,0.005692,0.003684,0.001826,0.000452,0.012482,0.004498,0.006394,0.006746,0.007585,0.004685,0.002851,0.001678
/content/all-images/triangle/t3i-1.PNG,triangle,0.0007044715436018185,6.107432733122125e-08,1.0316458370623657e-14,8.673642745061399e-15,5.08972031567733e-29,1.455911958917524e-18,6.435322028103882e-29,0.31831,0.002669,0.000638,0.000655,0.004763,0.002349,5.8e-05,0.001669,0.005647,0.006052,0.003193,0.001983,0.001475,0.003919,0.005989,0.000672,0.006768,0.005019,0.000944,0.013444,0.00352,0.007027,0.005984,0.003154,0.00135
/content/all-images/triangle/t7c-2.PNG,triangle,0.0006675267373450697,1.7192497970823913e-09,1.5252582084135436e-14,4.656313804562988e-15,1.523127800457856e-29,8.810077436903397e-20,3.616391378999469e-29,0.31831,0.004509,0.004074,0.002857,0.00842,0.005475,0.005617,0.003629,0.01009,0.01142,0.006483,0.005251,0.00579,0.003268,0.011567,0.010282,0.013677,0.005969,0.004132,0.004783,0.004717,0.003072,0.011131,0.010483,0.005296
/content/all-images/triangle/t16-2.PNG,triangle,0.00066515853574636,9.11796024144455e-11,2.8279446849253583e-15,5.844236720208256e-15,1.7262568400845618e-29,5.550756093982901e-20,1.632455825742262e-29,0.31831,0.001097,0.004405,0.002187,0.002307,0.00427,0.007143,0.00353,0.004922,0.003739,0.006472,0.005251,0.009538,0.004689,0.006066,0.002961,0.005486,0.008706,0.007166,0.00186,0.011374,0.005568,0.006325,0.003387,0.008765
/content/all-images/triangle/t4i-2.PNG,triangle,0.0006625190212616046,2.399585679724151e-09,2.2601830209887256e-14,6.390514049387925e-15,7.030750084866037e-29,1.866172529030163e-19,3.0910889333603e-29,0.31831,0.001692,0.000396,0.001324,0.00353,0.003514,0.000703,0.002262,0.001318,0.00565,0.005497,0.00457,0.001088,0.003285,0.001726,0.001102,0.008156,0.007686,0.006316,0.002414,0.001605,0.004424,0.002047,0.001539,0.004569
/content/all-images/triangle/t4ni-2.PNG,triangle,0.0006853932971804946,3.232153094697598e-09,2.999864183218783e-14,3.8673007373225325e-14,1.3131170029887229e-27,2.1426419242011836e-18,1.040548659266644e-28,0.31831,0.020356,0.015443,0.015384,0.002738,0.003891,0.014454,0.014971,0.015653,0.024668,0.022059,0.02603,0.018605,0.019126,0.018084,0.015454,0.009686,0.006247,0.010209,0.006306,0.007547,0.012503,0.010483,0.014415,0.012277
/content/all-images/triangle/t11c-1_.PNG,triangle,0.0006588718035858243,5.275977407931257e-10,6.474135373002214e-14,3.3822537928238733e-15,4.908605712474024e-29,7.617572510895629e-20,9.773251665169191e-30,0.31831,0.001702,0.001736,0.001756,0.003463,0.001809,0.003066,0.002798,0.004018,0.005322,0.002512,0.003237,0.004672,0.003635,0.005341,0.000802,0.007272,0.003006,0.004117,0.00492,0.006691,0.004162,0.006328,0.001332,0.004153
/content/all-images/triangle/t1-2.PNG,triangle,0.000680120492237483,2.168477865618755e-08,1.8391324309701748e-14,5.436257012930256e-15,2.996040574128724e-29,7.419817652077949e-19,4.535494514445264e-29,0.31831,0.0052,0.004904,0.006159,0.008766,0.005266,0.005494,0.007839,0.002492,0.01007,0.004874,0.010764,0.003509,0.007389,0.003069,0.005311,0.009977,0.004907,0.010125,0.007436,2.2e-05,0.006077,0.007197,0.006892,0.00755
/content/all-images/triangle/t11ci-2.PNG,triangle,0.0007216270561674368,5.874055633050729e-08,1.2084537706247107e-13,7.173956961606972e-14,6.649107656742075e-27,1.70999917074883e-17,6.379509053389046e-28,0.31831,0.000909,0.005096,0.000674,0.001878,0.003777,0.008271,0.001107,0.002517,0.002973,0.005754,0.004874,0.011061,0.001514,0.002658,0.001627,0.004269,0.007808,0.006633,0.003864,0.013211,0.001887,0.002203,0.002197,0.007588
/content/all-images/triangle/t1i-2.PNG,triangle,0.000663988843495467,8.334493981746858e-09,1.1579123084665175e-14,2.2085502305632596e-15,9.676533760737984e-30,8.054641691262368e-20,5.57694645442763e-30,0.31831,0.000264,0.001741,0.002434,0.000549,0.004795,0.002839,0.004155,0.001607,0.000914,0.007545,0.003984,0.003837,0.006013,0.002251,0.00073,0.001428,0.010655,0.005592,0.006171,0.004684,0.008044,0.002899,0.00104,0.003598
/content/all-images/triangle/t1c-2.PNG,triangle,0.00066864862382485,1.6424663333339173e-09,2.3952820969533723e-14,2.412769603587867e-15,1.60190756307547e-29,1.9724028973161975e-20,8.934572417624905e-30,0.31831,0.002173,0.001029,0.001566,0.004387,0.001278,0.00183,0.00249,0.002972,0.006662,0.001793,0.002296,0.002821,0.003228,0.003848,0.001921,0.008975,0.002231,0.003057,0.003264,0.004102,0.003701,0.004378,0.002839,0.005364
/content/all-images/triangle/t13i-1.PNG,triangle,0.0006760310122017791,3.791959969759383e-09,9.225167640136578e-14,6.196644271012533e-15,6.482969427886967e-29,1.2746797674484213e-19,1.3322007278278297e-28,0.31831,0.000692,0.00234,0.002028,0.001448,0.003839,0.003764,0.003219,0.002086,0.002358,0.005911,0.00842,0.004961,0.004152,0.002591,0.003047,0.003537,0.008107,0.011489,0.002449,0.005803,0.004695,0.002787,0.003338,0.010206
/content/all-images/triangle/t15ni-2.PNG,triangle,0.0006821216793096127,3.386023010701577e-08,4.826728036576282e-15,2.1188524568571721e-16,2.1220230466290198e-31,9.790650852015956e-21,2.975269833476145e-32,0.31831,0.000759,0.000441,0.00381,0.001517,0.000835,0.000923,0.006093,0.005083,0.002276,0.001397,0.005346,0.001683,0.007953,0.007152,0.00582,0.00304,0.002123,0.007324,0.006828,0.002827,0.00916,0.00922,0.006455,0.002397
/content/all-images/triangle/t7n-2.PNG,triangle,0.0006806721560477958,3.493809732879387e-09,2.171684817297382e-14,2.3266644064267267e-14,6.008269598688512e-29,7.175955975647897e-19,5.195341216034967e-28,0.31831,0.009955,0.009263,0.007926,0.002512,0.009521,0.005519,0.008005,0.001825,0.016009,0.003817,0.009306,0.016948,0.020882,0.008273,0.010385,0.019866,0.003302,0.005633,0.008674,0.008196,0.016646,0.005547,0.002544,0.005398
/content/all-images/triangle/t6i-0.PNG,triangle,0.0006544309842389352,1.144888924506485e-09,1.1527009262471677e-16,2.362746880200923e-17,9.812047094163467e-34,1.4030180670903398e-22,7.467754982548812e-34,0.31831,0.000782,0.002317,0.003035,0.001586,0.000329,0.003659,0.004781,0.005152,0.002434,0.00051,0.004134,0.004701,0.006088,0.007357,0.010479,0.003338,0.000718,0.005671,0.006458,0.005334,0.006755,0.009671,0.011843,0.008322
/content/all-images/triangle/t3-1_.PNG,triangle,0.0006586320007174755,3.532491071481745e-09,1.3632734078417532e-16,4.503822555541936e-16,9.840763459216556e-32,1.2339355411912684e-20,5.263507624835336e-32,0.31831,0.001827,0.001126,0.002841,0.003658,0.001776,0.002055,0.004482,0.004137,0.005496,0.002713,0.005401,0.00325,0.005707,0.00584,0.006757,0.007341,0.003692,0.007398,0.005614,0.004807,0.006289,0.007561,0.007771,0.000597
/content/all-images/triangle/t8i-2.PNG,triangle,0.0006687926792262394,5.02022358289003e-09,6.937269152424064e-15,8.094687040957649e-15,2.9294756545589384e-29,4.078573548298947e-19,5.311606729296664e-29,0.31831,0.000766,0.003015,0.00129,0.0016,0.000625,0.004629,0.002142,0.005303,0.002559,0.000942,0.000747,0.005614,0.002978,0.007143,0.001431,0.003686,0.001273,0.001023,0.002569,0.005668,0.003787,0.008619,0.001857,0.003724
/content/all-images/triangle/t2ci-2.PNG,triangle,0.0006780708198450373,3.6847454327347375e-09,1.4434128151895282e-13,2.7712578155945013e-15,4.738832409120837e-29,1.3361544938362975e-19,2.874626441569957e-29,0.31831,0.00093,0.001752,0.00199,0.001987,0.003504,0.002895,0.003355,0.000967,0.003286,0.005537,0.003925,0.004004,0.004774,0.001268,0.002413,0.004903,0.007844,0.005485,0.005669,0.005067,0.006254,0.001472,0.003539,0.003913
/content/all-images/triangle/t8n-1.PNG,triangle,0.000690126297129982,4.112848146360905e-08,1.8706189510228393e-16,7.32271011099805e-17,1.3898936933332095e-34,7.509171640901757e-21,8.569259792913991e-33,0.31831,0.005534,0.00434,0.006868,0.007571,0.005965,0.001855,0.008825,0.013533,0.002738,0.00123,0.004589,0.016129,0.004253,0.00565,0.019714,0.003851,0.004575,0.007428,0.004789,0.011884,0.004653,0.012724,0.014246,0.004801
/content/all-images/triangle/t5n-1.PNG,triangle,0.0006970465364016847,2.4153072622628777e-09,9.15780054222173e-15,5.177016786631288e-14,4.77243575080265e-28,1.6009811886976257e-18,1.0212248300889169e-27,0.31831,0.016032,0.023685,0.023495,0.005232,0.012276,0.009066,0.008406,0.004454,0.017937,0.02404,0.020376,0.007069,0.01217,0.014997,0.007003,0.047887,0.04257,0.041994,0.043781,0.009759,0.002422,0.003496,0.004667,0.007898
/content/all-images/triangle/t2ni-1.PNG,triangle,0.0007103378813027035,4.877739687517199e-08,1.678324635475926e-13,8.297372159440518e-14,8.530792367388517e-27,1.7985208626332547e-17,4.806129645251902e-27,0.31831,0.00032,0.003115,0.001686,0.000737,0.004784,0.005138,0.002872,0.001609,0.001332,0.007499,0.004452,0.007074,0.004146,0.002193,0.002956,0.002149,0.01054,0.006192,0.006566,0.008881,0.005537,0.002714,0.004379,0.001281
/content/all-images/triangle/t11n-2.PNG,triangle,0.0006987842435887704,1.371768781578135e-08,2.1678260394733165e-13,1.7736048381659104e-14,1.0519361651304665e-27,5.573447837075001e-19,3.2078043718448164e-28,0.31831,0.007673,0.00453,0.008359,0.014354,0.015877,0.00655,0.001947,0.002973,0.00445,0.01451,0.013907,0.008684,0.008638,0.010379,0.0125,0.006042,0.008817,0.010549,0.005843,0.012197,0.01107,0.017814,0.019575,0.007261
/content/all-images/triangle/t13n-2.PNG,triangle,0.0006648606770524041,4.972829779054262e-09,2.3655436062056597e-14,7.34644115882342e-15,9.303945696918897e-29,4.734360835839228e-19,2.688450925797684e-29,0.31831,0.000654,0.003031,0.001173,0.00144,0.005471,0.004904,0.001939,0.002882,0.002482,0.008397,0.007255,0.006524,0.002682,0.003557,0.001724,0.003881,0.011496,0.009902,0.003018,0.007731,0.003405,0.003774,0.002592,0.003126
/content/all-images/triangle/t7ci-2.PNG,triangle,0.0006766191924666996,1.118183022362002e-08,2.932614486851845e-14,6.577196497745359e-15,2.4625187061251318e-31,6.908482361809556e-19,9.134549529911759e-29,0.31831,0.017893,0.016868,0.015182,0.014189,0.010845,0.000234,0.001164,0.003969,0.00873,0.010191,0.009925,0.023236,0.02261,0.009655,0.013456,0.021459,0.022106,0.014693,0.02255,0.027318,0.025985,0.007475,0.00681,0.011106
/content/all-images/triangle/t3c-2.PNG,triangle,0.0006652518719462565,6.405041745353779e-09,5.874522107107074e-14,8.253891317428921e-16,5.732288861579488e-30,3.0784314140067307e-20,4.17040118016308e-31,0.31831,0.001918,0.001719,0.001504,0.003874,0.001535,0.002976,0.002361,0.004953,0.005884,0.002106,0.002613,0.004417,0.002982,0.006599,0.002348,0.007922,0.002462,0.002886,0.010141,0.006137,0.003239,0.007865,0.003393,0.003529
/content/all-images/triangle/t7-2.PNG,triangle,0.0006729555065203588,2.1160151473043633e-11,2.05608531981046e-15,4.921975880629891e-14,3.987903693634408e-28,2.2287882625867883e-19,2.9348230880355936e-28,0.31831,0.010068,0.011556,0.009974,0.011215,0.006744,0.006486,0.006173,0.003028,0.0055,0.001924,0.005251,0.000303,0.005513,0.008086,0.011178,0.004495,0.005481,0.006732,0.016125,0.001205,0.008972,0.007767,0.008692,0.007961
/content/all-images/triangle/t10c-2.PNG,triangle,0.0007387412576314701,4.943026241470294e-08,1.4957280061347121e-13,5.380847337237291e-14,4.815416169437686e-27,1.1958665410367395e-17,3.38202463064233e-28,0.31831,0.020422,0.059441,0.044273,0.007362,0.022403,0.006773,0.005217,0.013925,0.017845,0.035212,0.055177,0.044905,0.035236,0.002989,0.034973,0.018731,0.02774,0.045033,0.025033,0.00126,0.01142,0.010336,0.015869,0.011733
/content/all-images/triangle/t7ni-2.PNG,triangle,0.0006917984917309746,2.5260043167085256e-08,1.3652931841734948e-13,1.7063161359962748e-14,3.8403341234380126e-28,1.827353195196115e-18,7.285541572832508e-28,0.31831,0.000697,0.000262,0.003058,0.001506,0.004665,0.000289,0.004876,0.002063,0.002539,0.007096,0.007527,7.3e-05,0.00634,0.002545,0.006508,0.003897,0.009588,0.010268,0.005337,0.000518,0.007265,0.002682,0.007629,0.010863
/content/all-images/circle/c11ci-2.PNG,circle,0.0006898778053923083,1.856621972787956e-08,3.3696168233858177e-15,8.769464387088867e-16,1.4206777197623969e-30,6.025481088836436e-20,5.04135902308946e-31,0.31831,0.000937,0.00438,0.001282,0.001935,0.00078,0.006892,0.002134,0.003448,0.003048,0.001126,0.001454,0.00876,0.00298,0.004534,0.001453,0.004315,0.00143,0.001845,0.003113,0.009667,0.003813,0.005234,0.001872,0.005717
/content/all-images/circle/c1-2.PNG,circle,0.0006695549909659383,6.291596676412761e-09,7.759832114948286e-15,6.919409308148819e-15,1.435731160275524e-29,1.8685874344947337e-19,4.862730623424056e-29,0.31831,0.001566,0.001659,0.000257,0.003274,0.004265,0.002667,0.000342,0.001567,0.00526,0.006618,0.003649,0.003506,0.000344,0.002008,0.002216,0.007632,0.009173,0.005111,0.003249,0.004068,0.000461,0.002365,0.003208,0.005012
/content/all-images/circle/c16-2.PNG,circle,0.0006595050946983723,2.4152999419579872e-09,1.18739284839652e-15,6.7962832306795006e-15,9.967463159121114e-30,1.7986298653868466e-20,1.653457325354327e-29,0.31831,0.000314,0.001058,0.000743,0.000598,0.003985,0.001712,0.001397,0.0026,0.000847,0.006378,0.001621,0.002277,0.002288,0.003401,0.002246,0.001098,0.009199,0.00238,0.010689,0.002698,0.0035,0.003944,0.002598,0.002403
/content/all-images/circle/c7c-1.PNG,circle,0.000683720020573619,8.542891840918886e-09,1.1836880735600199e-15,5.7453094542859424e-15,4.829019134241359e-30,5.243741232109955e-19,1.4183106852418715e-29,0.31831,0.001716,0.000308,0.000873,0.003484,0.002003,0.000528,0.001508,0.00489,0.005337,0.003076,0.004028,0.000779,0.00226,0.00658,0.002837,0.00727,0.004248,0.00585,0.007254,0.001093,0.00325,0.007991,0.003837,0.00482
